Size,Seed,MatrixOrList,Time
120,0.8,list,2.5416550636291504
120,0.8,list,2.5185370445251465
120,0.8,list,2.5710511207580566
120,0.8,list,2.533950090408325
120,0.8,list,2.4975810050964355
120,0.8,list,2.5428929328918457
120,0.8,list,2.527878999710083
120,0.8,list,2.532823085784912
140,0.4,list,2.309262752532959
140,0.4,list,2.3202219009399414
140,0.4,list,2.301522970199585
140,0.4,list,2.2793540954589844
140,0.4,list,2.290771007537842
140,0.4,list,2.301892042160034
140,0.4,list,2.2279231548309326
140,0.4,list,2.2903239727020264
140,0.5,list,2.940675973892212
140,0.5,list,2.8740599155426025
140,0.5,list,2.8498737812042236
140,0.5,list,2.9318959712982178
140,0.5,list,2.9261341094970703
140,0.5,list,2.83718204498291
140,0.5,list,2.8747100830078125
140,0.5,list,2.8646299839019775
140,0.6,list,3.4834790229797363
140,0.6,list,3.465967893600464
140,0.6,list,3.4730377197265625
140,0.6,list,3.5779309272766113
140,0.6,list,3.422559976577759
140,0.6,list,3.4454660415649414
140,0.6,list,3.432910203933716
140,0.6,list,3.454249858856201
140,0.7,list,4.092036962509155
140,0.7,list,4.07587194442749
140,0.7,list,4.069234848022461
140,0.7,list,4.0736000537872314
140,0.7,list,4.071142196655273
140,0.7,list,4.078287839889526
140,0.7,list,4.040993928909302
140,0.7,list,4.038647174835205
140,0.8,list,4.661904811859131
140,0.8,list,4.703866004943848
140,0.8,list,4.660915851593018
140,0.8,list,4.683631896972656
140,0.8,list,4.655401945114136
140,0.8,list,4.676330327987671
140,0.8,list,4.6791651248931885
140,0.8,list,4.65704083442688
160,0.4,list,3.8645150661468506
160,0.4,list,3.8987948894500732
160,0.4,list,3.915867805480957
160,0.4,list,3.8784608840942383
160,0.4,list,3.87611985206604
160,0.4,list,3.9647939205169678
160,0.4,list,3.88757586479187
160,0.4,list,3.8655920028686523
160,0.5,list,4.896424770355225
160,0.5,list,4.941551923751831
160,0.5,list,4.889225959777832
160,0.5,list,4.95643424987793
160,0.5,list,4.957803964614868
160,0.5,list,4.930437803268433
160,0.5,list,4.97269082069397
160,0.5,list,4.870059013366699
160,0.6,list,5.881110191345215
160,0.6,list,5.9581780433654785
160,0.6,list,5.8538758754730225
160,0.6,list,5.873901128768921
160,0.6,list,5.904892921447754
160,0.6,list,5.932682991027832
160,0.6,list,5.755325078964233
160,0.6,list,5.979180812835693
160,0.7,list,6.925220966339111
160,0.7,list,6.9420530796051025
160,0.7,list,6.878535270690918
160,0.7,list,6.893037796020508
160,0.7,list,6.8039281368255615
160,0.7,list,6.985045909881592
160,0.7,list,18.42629313468933
160,0.7,list,7.2620720863342285
160,0.8,list,8.3905189037323
160,0.8,list,8.140460729598999
160,0.8,list,8.204506158828735
160,0.8,list,8.268698930740356
160,0.8,list,8.000823020935059
160,0.8,list,7.903259992599487
160,0.8,list,8.017387866973877
160,0.8,list,7.9692888259887695
180,0.4,list,6.251366138458252
180,0.4,list,6.301979303359985
180,0.4,list,6.236286163330078
180,0.4,list,6.275975227355957
180,0.4,list,6.208263874053955
180,0.4,list,6.310611009597778
180,0.4,list,6.304374933242798
180,0.4,list,6.229482889175415
180,0.5,list,7.897150993347168
180,0.5,list,7.853899002075195
180,0.5,list,7.895194053649902
180,0.5,list,7.8767249584198
180,0.5,list,7.894572019577026
180,0.5,list,7.789161920547485
180,0.5,list,7.821852922439575
180,0.5,list,7.771252870559692
180,0.6,list,9.40527892112732
180,0.6,list,9.480818748474121
180,0.6,list,9.52870488166809
180,0.6,list,9.261419773101807
180,0.6,list,9.50269103050232
180,0.6,list,9.499783039093018
180,0.6,list,9.410304069519043
180,0.6,list,9.52525520324707
180,0.7,list,11.088942766189575
180,0.7,list,11.001179933547974
180,0.7,list,11.132065057754517
180,0.7,list,11.126302003860474
180,0.7,list,11.104788064956665
180,0.7,list,10.960963010787964
180,0.7,list,10.969137907028198
180,0.7,list,11.041332960128784
180,0.8,list,12.579403162002563
180,0.8,list,12.739428758621216
180,0.8,list,12.613611698150635
180,0.8,list,12.561677694320679
180,0.8,list,12.69415807723999
180,0.8,list,12.629709005355835
180,0.8,list,12.721120119094849
180,0.8,list,12.786114931106567
200,0.4,list,9.630161762237549
200,0.4,list,9.670902013778687
200,0.4,list,9.4238760471344
200,0.4,list,9.449953079223633
200,0.4,list,9.354497194290161
200,0.4,list,9.38587498664856
200,0.4,list,9.495348930358887
200,0.4,list,9.514270067214966
200,0.5,list,12.376268148422241
200,0.5,list,11.970418930053711
200,0.5,list,11.82748818397522
200,0.5,list,11.928593158721924
200,0.5,list,12.482465744018555
200,0.5,list,12.037221908569336
200,0.5,list,11.950390815734863
200,0.5,list,11.840079069137573
200,0.6,list,14.208779096603394
200,0.6,list,14.28296709060669
200,0.6,list,14.33442997932434
200,0.6,list,14.289727210998535
200,0.6,list,14.378432035446167
200,0.6,list,14.390029907226562
200,0.6,list,14.379844903945923
200,0.6,list,14.34208607673645
200,0.7,list,16.839378833770752
200,0.7,list,16.790040969848633
200,0.7,list,16.88943600654602
200,0.7,list,16.900132656097412
200,0.7,list,17.026652336120605
200,0.7,list,16.828186750411987
200,0.7,list,16.78396511077881
200,0.7,list,16.843193769454956
200,0.8,list,19.233741760253906
200,0.8,list,19.1962571144104
200,0.8,list,19.134178161621094
200,0.8,list,19.15597414970398
200,0.8,list,19.17877459526062
200,0.8,list,19.351835012435913
200,0.8,list,19.101370096206665
200,0.8,list,19.282756805419922
20,0.4,matrix,0.0009357929229736328
20,0.4,matrix,0.000827789306640625
20,0.4,matrix,0.0009150505065917969
20,0.4,matrix,0.0006530284881591797
20,0.4,matrix,0.0010428428649902344
20,0.4,matrix,0.0007708072662353516
20,0.4,matrix,0.0006940364837646484
20,0.4,matrix,0.0011782646179199219
20,0.4,matrix,0.0008909702301025391
20,0.4,matrix,0.0009918212890625
20,0.4,matrix,0.0009560585021972656
20,0.4,matrix,0.0009479522705078125
20,0.4,matrix,0.0009789466857910156
20,0.4,matrix,0.0008640289306640625
20,0.4,matrix,0.0007159709930419922
20,0.4,matrix,0.0009410381317138672
20,0.4,matrix,0.001013040542602539
20,0.4,matrix,0.0007870197296142578
20,0.4,matrix,0.0009119510650634766
20,0.4,matrix,0.0008058547973632812
20,0.5,matrix,0.0011849403381347656
20,0.5,matrix,0.0012001991271972656
20,0.5,matrix,0.0013277530670166016
20,0.5,matrix,0.001219034194946289
20,0.5,matrix,0.0010540485382080078
20,0.5,matrix,0.0012309551239013672
20,0.5,matrix,0.0014181137084960938
20,0.5,matrix,0.00109100341796875
20,0.5,matrix,0.0012562274932861328
20,0.5,matrix,0.0010330677032470703
20,0.5,matrix,0.0012581348419189453
20,0.5,matrix,0.0010247230529785156
20,0.5,matrix,0.0012590885162353516
20,0.5,matrix,0.0012660026550292969
20,0.5,matrix,0.0014269351959228516
20,0.5,matrix,0.0013980865478515625
20,0.5,matrix,0.0012807846069335938
20,0.5,matrix,0.0012726783752441406
20,0.5,matrix,0.0014219284057617188
20,0.5,matrix,0.0013072490692138672
20,0.6,matrix,0.0016069412231445312
20,0.6,matrix,0.0016510486602783203
20,0.6,matrix,0.0015430450439453125
20,0.6,matrix,0.0015349388122558594
20,0.6,matrix,0.0014660358428955078
20,0.6,matrix,0.0014297962188720703
20,0.6,matrix,0.0015668869018554688
20,0.6,matrix,0.0016698837280273438
20,0.6,matrix,0.0014231204986572266
20,0.6,matrix,0.0015869140625
20,0.6,matrix,0.001508951187133789
20,0.6,matrix,0.0015387535095214844
20,0.6,matrix,0.0016372203826904297
20,0.6,matrix,0.0016140937805175781
20,0.6,matrix,0.0014882087707519531
20,0.6,matrix,0.00162506103515625
20,0.6,matrix,0.0016078948974609375
20,0.6,matrix,0.0016629695892333984
20,0.6,matrix,0.0014431476593017578
20,0.6,matrix,0.0014400482177734375
20,0.7,matrix,0.0018339157104492188
20,0.7,matrix,0.0018198490142822266
20,0.7,matrix,0.001875162124633789
20,0.7,matrix,0.0016529560089111328
20,0.7,matrix,0.0018529891967773438
20,0.7,matrix,0.0017511844635009766
20,0.7,matrix,0.0017540454864501953
20,0.7,matrix,0.0019278526306152344
20,0.7,matrix,0.0019078254699707031
20,0.7,matrix,0.0016779899597167969
20,0.7,matrix,0.0020668506622314453
20,0.7,matrix,0.0019571781158447266
20,0.7,matrix,0.00189208984375
20,0.7,matrix,0.0016887187957763672
20,0.7,matrix,0.0018239021301269531
20,0.7,matrix,0.0019388198852539062
20,0.7,matrix,0.001737833023071289
20,0.7,matrix,0.0018451213836669922
20,0.7,matrix,0.0020029544830322266
20,0.7,matrix,0.0017621517181396484
20,0.8,matrix,0.002145051956176758
20,0.8,matrix,0.0020470619201660156
20,0.8,matrix,0.002142190933227539
20,0.8,matrix,0.0022809505462646484
20,0.8,matrix,0.002048015594482422
20,0.8,matrix,0.0020377635955810547
20,0.8,matrix,0.0020041465759277344
20,0.8,matrix,0.002260923385620117
20,0.8,matrix,0.002053976058959961
20,0.8,matrix,0.0023310184478759766
20,0.8,matrix,0.0024700164794921875
20,0.8,matrix,0.002172231674194336
20,0.8,matrix,0.002331972122192383
20,0.8,matrix,0.002173900604248047
20,0.8,matrix,0.002012968063354492
20,0.8,matrix,0.0022399425506591797
20,0.8,matrix,0.002162933349609375
20,0.8,matrix,0.0021212100982666016
20,0.8,matrix,0.0020079612731933594
20,0.8,matrix,0.002248048782348633
40,0.4,matrix,0.014460086822509766
40,0.4,matrix,0.013796806335449219
40,0.4,matrix,0.016111135482788086
40,0.4,matrix,0.015977859497070312
40,0.4,matrix,0.01447296142578125
40,0.4,matrix,0.014477014541625977
40,0.4,matrix,0.014847993850708008
40,0.4,matrix,0.014853954315185547
40,0.4,matrix,0.015872955322265625
40,0.4,matrix,0.01585102081298828
40,0.4,matrix,0.016638994216918945
40,0.4,matrix,0.01635909080505371
40,0.4,matrix,0.014549016952514648
40,0.4,matrix,0.016198158264160156
40,0.4,matrix,0.014982938766479492
40,0.4,matrix,0.01627516746520996
40,0.4,matrix,0.015492916107177734
40,0.4,matrix,0.015555143356323242
40,0.4,matrix,0.014228105545043945
40,0.4,matrix,0.014574050903320312
40,0.5,matrix,0.018929004669189453
40,0.5,matrix,0.020876169204711914
40,0.5,matrix,0.018405914306640625
40,0.5,matrix,0.019021987915039062
40,0.5,matrix,0.02150702476501465
40,0.5,matrix,0.018663883209228516
40,0.5,matrix,0.019975900650024414
40,0.5,matrix,0.018923044204711914
40,0.5,matrix,0.019509553909301758
40,0.5,matrix,0.018786907196044922
40,0.5,matrix,0.019398927688598633
40,0.5,matrix,0.019723892211914062
40,0.5,matrix,0.02047109603881836
40,0.5,matrix,0.019997119903564453
40,0.5,matrix,0.019520044326782227
40,0.5,matrix,0.01988697052001953
40,0.5,matrix,0.018941879272460938
40,0.5,matrix,0.019244909286499023
40,0.5,matrix,0.01947307586669922
40,0.5,matrix,0.018728017807006836
40,0.6,matrix,0.02293992042541504
40,0.6,matrix,0.023194074630737305
40,0.6,matrix,0.023362159729003906
40,0.6,matrix,0.023190975189208984
40,0.6,matrix,0.024862051010131836
40,0.6,matrix,0.023424148559570312
40,0.6,matrix,0.022528886795043945
40,0.6,matrix,0.02494192123413086
40,0.6,matrix,0.022166967391967773
40,0.6,matrix,0.025629281997680664
40,0.6,matrix,0.023560047149658203
40,0.6,matrix,0.023865938186645508
40,0.6,matrix,0.0244600772857666
40,0.6,matrix,0.025541067123413086
40,0.6,matrix,0.02677178382873535
40,0.6,matrix,0.027585983276367188
40,0.6,matrix,0.029083967208862305
40,0.6,matrix,0.028534889221191406
40,0.6,matrix,0.027799129486083984
40,0.6,matrix,0.028709888458251953
40,0.7,matrix,0.03082108497619629
40,0.7,matrix,0.03114008903503418
40,0.7,matrix,0.02906322479248047
40,0.7,matrix,0.028532981872558594
40,0.7,matrix,0.029778003692626953
40,0.7,matrix,0.03119516372680664
40,0.7,matrix,0.029575109481811523
40,0.7,matrix,0.030419111251831055
40,0.7,matrix,0.02994084358215332
40,0.7,matrix,0.03133988380432129
40,0.7,matrix,0.02862071990966797
40,0.7,matrix,0.0300140380859375
40,0.7,matrix,0.0298004150390625
40,0.7,matrix,0.03020787239074707
40,0.7,matrix,0.028958797454833984
40,0.7,matrix,0.02790093421936035
40,0.7,matrix,0.028753995895385742
40,0.7,matrix,0.029651880264282227
40,0.7,matrix,0.028864145278930664
40,0.7,matrix,0.029838085174560547
40,0.8,matrix,0.03313422203063965
40,0.8,matrix,0.03419208526611328
40,0.8,matrix,0.03285098075866699
40,0.8,matrix,0.034438133239746094
40,0.8,matrix,0.03388333320617676
40,0.8,matrix,0.033837080001831055
40,0.8,matrix,0.03402304649353027
40,0.8,matrix,0.03459024429321289
40,0.8,matrix,0.0340878963470459
40,0.8,matrix,0.03290510177612305
40,0.8,matrix,0.03412818908691406
40,0.8,matrix,0.033601999282836914
40,0.8,matrix,0.03401517868041992
40,0.8,matrix,0.03304696083068848
40,0.8,matrix,0.032381296157836914
40,0.8,matrix,0.032238006591796875
40,0.8,matrix,0.034027099609375
40,0.8,matrix,0.03287005424499512
40,0.8,matrix,0.03205680847167969
40,0.8,matrix,0.03244614601135254
60,0.4,matrix,0.07754111289978027
60,0.4,matrix,0.07448792457580566
60,0.4,matrix,0.0727388858795166
60,0.4,matrix,0.07528972625732422
60,0.4,matrix,0.0799100399017334
60,0.4,matrix,0.07756996154785156
60,0.4,matrix,0.07953000068664551
60,0.4,matrix,0.08086395263671875
60,0.4,matrix,0.07698512077331543
60,0.4,matrix,0.07759284973144531
60,0.4,matrix,0.07620573043823242
60,0.4,matrix,0.07538819313049316
60,0.4,matrix,0.07447290420532227
60,0.4,matrix,0.07601690292358398
60,0.4,matrix,0.0751502513885498
60,0.4,matrix,0.07719087600708008
60,0.4,matrix,0.07843470573425293
60,0.4,matrix,0.07367992401123047
60,0.4,matrix,0.0791327953338623
60,0.4,matrix,0.07474684715270996
60,0.5,matrix,0.09581208229064941
60,0.5,matrix,0.0968618392944336
60,0.5,matrix,0.10136795043945312
60,0.5,matrix,0.09612011909484863
60,0.5,matrix,0.10038590431213379
60,0.5,matrix,0.09848499298095703
60,0.5,matrix,0.09732699394226074
60,0.5,matrix,0.09985685348510742
60,0.5,matrix,0.09727811813354492
60,0.5,matrix,0.09941792488098145
60,0.5,matrix,0.09657692909240723
60,0.5,matrix,0.09200167655944824
60,0.5,matrix,0.10459494590759277
60,0.5,matrix,0.10096287727355957
60,0.5,matrix,0.09694790840148926
60,0.5,matrix,0.10404300689697266
60,0.5,matrix,0.09437394142150879
60,0.5,matrix,0.09845089912414551
60,0.5,matrix,0.09844207763671875
60,0.5,matrix,0.09727001190185547
60,0.6,matrix,0.11475825309753418
60,0.6,matrix,0.1204233169555664
60,0.6,matrix,0.11528491973876953
60,0.6,matrix,0.11873817443847656
60,0.6,matrix,0.12079787254333496
60,0.6,matrix,0.12007498741149902
60,0.6,matrix,0.12147212028503418
60,0.6,matrix,0.11811399459838867
60,0.6,matrix,0.11719703674316406
60,0.6,matrix,0.11815500259399414
60,0.6,matrix,0.11832904815673828
60,0.6,matrix,0.11916899681091309
60,0.6,matrix,0.11520195007324219
60,0.6,matrix,0.12000203132629395
60,0.6,matrix,0.11821198463439941
60,0.6,matrix,0.1214301586151123
60,0.6,matrix,0.1207590103149414
60,0.6,matrix,0.11886191368103027
60,0.6,matrix,0.12030386924743652
60,0.6,matrix,0.11526679992675781
60,0.7,matrix,0.14060091972351074
60,0.7,matrix,0.1400468349456787
60,0.7,matrix,0.13768506050109863
60,0.7,matrix,0.13716721534729004
60,0.7,matrix,0.13560223579406738
60,0.7,matrix,0.13874602317810059
60,0.7,matrix,0.13996100425720215
60,0.7,matrix,0.13912200927734375
60,0.7,matrix,0.13773107528686523
60,0.7,matrix,0.1442420482635498
60,0.7,matrix,0.13632416725158691
60,0.7,matrix,0.13823390007019043
60,0.7,matrix,0.13945484161376953
60,0.7,matrix,0.14428019523620605
60,0.7,matrix,0.14804601669311523
60,0.7,matrix,0.14525580406188965
60,0.7,matrix,0.14966821670532227
60,0.7,matrix,0.14914727210998535
60,0.7,matrix,0.14355111122131348
60,0.7,matrix,0.1420438289642334
60,0.8,matrix,0.1639869213104248
60,0.8,matrix,0.1702582836151123
60,0.8,matrix,0.16099286079406738
60,0.8,matrix,0.15520787239074707
60,0.8,matrix,0.16708898544311523
60,0.8,matrix,0.1587069034576416
60,0.8,matrix,0.16531682014465332
60,0.8,matrix,0.16117382049560547
60,0.8,matrix,0.16176891326904297
60,0.8,matrix,0.1565871238708496
60,0.8,matrix,0.1595749855041504
60,0.8,matrix,0.16049408912658691
60,0.8,matrix,0.16248869895935059
60,0.8,matrix,0.16190218925476074
60,0.8,matrix,0.17090916633605957
60,0.8,matrix,0.15491271018981934
60,0.8,matrix,0.16216087341308594
60,0.8,matrix,0.16093182563781738
60,0.8,matrix,0.1608748435974121
60,0.8,matrix,0.16210412979125977
80,0.4,matrix,0.2489945888519287
80,0.4,matrix,0.2408280372619629
80,0.4,matrix,0.24546289443969727
80,0.4,matrix,0.23607563972473145
80,0.4,matrix,0.2455308437347412
80,0.4,matrix,0.252180814743042
80,0.4,matrix,0.25025105476379395
80,0.4,matrix,0.23800396919250488
80,0.4,matrix,0.24283194541931152
80,0.4,matrix,0.24262094497680664
80,0.4,matrix,0.24907898902893066
80,0.4,matrix,0.2323000431060791
80,0.4,matrix,0.24863409996032715
80,0.4,matrix,0.2366321086883545
80,0.4,matrix,0.24661803245544434
80,0.4,matrix,0.2386009693145752
80,0.4,matrix,0.24853181838989258
80,0.4,matrix,0.24660611152648926
80,0.4,matrix,0.24402880668640137
80,0.4,matrix,0.2364959716796875
80,0.5,matrix,0.3162109851837158
80,0.5,matrix,0.33898305892944336
80,0.5,matrix,0.30965089797973633
80,0.5,matrix,0.31855273246765137
80,0.5,matrix,0.31047773361206055
80,0.5,matrix,0.2973661422729492
80,0.5,matrix,0.30389404296875
80,0.5,matrix,0.31305599212646484
80,0.5,matrix,0.3185741901397705
80,0.5,matrix,0.30128002166748047
80,0.5,matrix,0.30597829818725586
80,0.5,matrix,0.31198883056640625
80,0.5,matrix,0.311337947845459
80,0.5,matrix,0.29193687438964844
80,0.5,matrix,0.3055899143218994
80,0.5,matrix,0.3128781318664551
80,0.5,matrix,0.3144550323486328
80,0.5,matrix,0.3156290054321289
80,0.5,matrix,0.3037989139556885
80,0.5,matrix,0.31151580810546875
80,0.6,matrix,0.3894200325012207
80,0.6,matrix,0.3752880096435547
80,0.6,matrix,0.37456321716308594
80,0.6,matrix,0.3623778820037842
80,0.6,matrix,0.3659970760345459
80,0.6,matrix,0.36079978942871094
80,0.6,matrix,0.38376402854919434
80,0.6,matrix,0.3715231418609619
80,0.6,matrix,0.39694905281066895
80,0.6,matrix,0.4083271026611328
80,0.6,matrix,0.3865218162536621
80,0.6,matrix,0.39143919944763184
80,0.6,matrix,0.3787240982055664
80,0.6,matrix,0.37261390686035156
80,0.6,matrix,0.3696560859680176
80,0.6,matrix,0.3786768913269043
80,0.6,matrix,0.36846303939819336
80,0.6,matrix,0.37086009979248047
80,0.6,matrix,0.37053990364074707
80,0.6,matrix,0.37583017349243164
80,0.7,matrix,0.43910717964172363
80,0.7,matrix,0.4399068355560303
80,0.7,matrix,0.4392070770263672
80,0.7,matrix,0.4318819046020508
80,0.7,matrix,0.43116211891174316
80,0.7,matrix,0.43900203704833984
80,0.7,matrix,0.44090700149536133
80,0.7,matrix,0.4347240924835205
80,0.7,matrix,0.4445760250091553
80,0.7,matrix,0.4369690418243408
80,0.7,matrix,0.43766307830810547
80,0.7,matrix,0.4677000045776367
80,0.7,matrix,0.45520687103271484
80,0.7,matrix,0.4463322162628174
80,0.7,matrix,0.44092392921447754
80,0.7,matrix,0.4406249523162842
80,0.7,matrix,0.4482579231262207
80,0.7,matrix,0.44490981101989746
80,0.7,matrix,0.4465060234069824
80,0.7,matrix,0.436830997467041
80,0.8,matrix,0.4984450340270996
80,0.8,matrix,0.5031466484069824
80,0.8,matrix,0.4971787929534912
80,0.8,matrix,0.5047240257263184
80,0.8,matrix,0.5030219554901123
80,0.8,matrix,0.4975879192352295
80,0.8,matrix,0.5050539970397949
80,0.8,matrix,0.5017478466033936
80,0.8,matrix,0.49846601486206055
80,0.8,matrix,0.5028989315032959
80,0.8,matrix,0.5305893421173096
80,0.8,matrix,0.5202548503875732
80,0.8,matrix,0.5106968879699707
80,0.8,matrix,0.5077908039093018
80,0.8,matrix,0.5009400844573975
80,0.8,matrix,0.5000948905944824
80,0.8,matrix,0.49935078620910645
80,0.8,matrix,0.502187967300415
80,0.8,matrix,0.4989140033721924
80,0.8,matrix,0.4992029666900635
100,0.4,matrix,0.6103816032409668
100,0.4,matrix,0.602849006652832
100,0.4,matrix,0.5967140197753906
100,0.4,matrix,0.5705668926239014
100,0.4,matrix,0.579444169998169
100,0.4,matrix,0.5790128707885742
100,0.4,matrix,0.574970006942749
100,0.4,matrix,0.6134169101715088
100,0.4,matrix,0.5921258926391602
100,0.4,matrix,0.5940160751342773
100,0.4,matrix,0.5937209129333496
100,0.4,matrix,0.5973649024963379
100,0.4,matrix,0.5724763870239258
100,0.4,matrix,0.6011979579925537
100,0.4,matrix,0.5887470245361328
100,0.4,matrix,0.5840451717376709
100,0.4,matrix,0.5885331630706787
100,0.4,matrix,0.5786378383636475
100,0.4,matrix,0.5869171619415283
100,0.4,matrix,0.603538990020752
100,0.5,matrix,0.7649009227752686
100,0.5,matrix,0.7358143329620361
100,0.5,matrix,0.7845830917358398
100,0.5,matrix,0.7583539485931396
100,0.5,matrix,0.737102746963501
100,0.5,matrix,0.7445838451385498
100,0.5,matrix,0.7395460605621338
100,0.5,matrix,0.7532317638397217
100,0.5,matrix,0.72802734375
100,0.5,matrix,0.7411110401153564
100,0.5,matrix,0.7414498329162598
100,0.5,matrix,0.7484169006347656
100,0.5,matrix,0.7283759117126465
100,0.5,matrix,0.7423291206359863
100,0.5,matrix,0.7460160255432129
100,0.5,matrix,0.773766279220581
100,0.5,matrix,0.7617130279541016
100,0.5,matrix,0.7315399646759033
100,0.5,matrix,0.739346981048584
100,0.5,matrix,0.7524080276489258
100,0.6,matrix,0.8861122131347656
100,0.6,matrix,0.904771089553833
100,0.6,matrix,0.9016671180725098
100,0.6,matrix,0.8991987705230713
100,0.6,matrix,0.8919198513031006
100,0.6,matrix,0.9164011478424072
100,0.6,matrix,0.935060977935791
100,0.6,matrix,0.9085953235626221
100,0.6,matrix,0.8870770931243896
100,0.6,matrix,0.8945021629333496
100,0.6,matrix,0.8942861557006836
100,0.6,matrix,0.8930392265319824
100,0.6,matrix,0.9033281803131104
100,0.6,matrix,0.9145972728729248
100,0.6,matrix,0.8986341953277588
100,0.6,matrix,0.9230260848999023
100,0.6,matrix,0.9479272365570068
100,0.6,matrix,0.8897998332977295
100,0.6,matrix,0.8926761150360107
100,0.6,matrix,0.9070708751678467
100,0.7,matrix,1.0709199905395508
100,0.7,matrix,1.0742650032043457
100,0.7,matrix,1.0504677295684814
100,0.7,matrix,1.0561270713806152
100,0.7,matrix,1.0379252433776855
100,0.7,matrix,1.0884499549865723
100,0.7,matrix,1.0709948539733887
100,0.7,matrix,1.0657250881195068
100,0.7,matrix,1.0469250679016113
100,0.7,matrix,1.0630829334259033
100,0.7,matrix,1.0548410415649414
100,0.7,matrix,1.062973976135254
100,0.7,matrix,1.058574914932251
100,0.7,matrix,1.1037299633026123
100,0.7,matrix,1.0685951709747314
100,0.7,matrix,1.038628101348877
100,0.7,matrix,1.058527946472168
100,0.7,matrix,1.0504889488220215
100,0.7,matrix,1.0488438606262207
100,0.7,matrix,1.0478620529174805
100,0.8,matrix,1.2054288387298584
100,0.8,matrix,1.255864143371582
100,0.8,matrix,1.2306840419769287
100,0.8,matrix,1.2278211116790771
100,0.8,matrix,1.2203569412231445
100,0.8,matrix,1.212695837020874
100,0.8,matrix,1.2027270793914795
100,0.8,matrix,1.203866958618164
100,0.8,matrix,1.2135343551635742
100,0.8,matrix,1.257702112197876
100,0.8,matrix,1.2066540718078613
100,0.8,matrix,1.2124607563018799
100,0.8,matrix,1.2095308303833008
100,0.8,matrix,1.2064568996429443
100,0.8,matrix,1.2177820205688477
100,0.8,matrix,1.2270450592041016
100,0.8,matrix,1.2757339477539062
100,0.8,matrix,1.2176051139831543
100,0.8,matrix,1.2205450534820557
100,0.8,matrix,1.2231616973876953
120,0.4,matrix,1.242483139038086
120,0.4,matrix,1.1963319778442383
120,0.4,matrix,1.2398431301116943
120,0.4,matrix,1.252134084701538
120,0.4,matrix,1.215041160583496
120,0.4,matrix,1.2468101978302002
120,0.4,matrix,1.2241721153259277
120,0.4,matrix,1.2315609455108643
120,0.4,matrix,1.1832761764526367
120,0.4,matrix,1.2075767517089844
120,0.4,matrix,1.222862958908081
120,0.4,matrix,1.2725260257720947
120,0.4,matrix,1.2128119468688965
120,0.4,matrix,1.2364699840545654
120,0.4,matrix,1.2190251350402832
120,0.4,matrix,1.2291860580444336
120,0.4,matrix,1.199657917022705
120,0.4,matrix,1.260998010635376
120,0.4,matrix,1.2236497402191162
120,0.4,matrix,1.2136168479919434
120,0.5,matrix,1.5451488494873047
120,0.5,matrix,1.5274560451507568
120,0.5,matrix,1.552201271057129
120,0.5,matrix,1.5755679607391357
120,0.5,matrix,1.5632202625274658
120,0.5,matrix,1.6236259937286377
120,0.5,matrix,1.5434112548828125
120,0.5,matrix,1.542449951171875
120,0.5,matrix,1.5871858596801758
120,0.5,matrix,1.5508899688720703
120,0.5,matrix,1.5220551490783691
120,0.5,matrix,1.5831298828125
120,0.5,matrix,1.540558099746704
120,0.5,matrix,1.56856107711792
120,0.5,matrix,1.5278222560882568
120,0.5,matrix,1.5491340160369873
120,0.5,matrix,1.5483319759368896
120,0.5,matrix,1.557795763015747
120,0.5,matrix,1.525519847869873
120,0.5,matrix,1.5177390575408936
120,0.6,matrix,1.881953239440918
120,0.6,matrix,1.8944032192230225
120,0.6,matrix,1.9212172031402588
120,0.6,matrix,1.8505780696868896
120,0.6,matrix,1.8478591442108154
120,0.6,matrix,1.8591980934143066
120,0.6,matrix,1.8789398670196533
120,0.6,matrix,1.9194188117980957
120,0.6,matrix,1.8382830619812012
120,0.6,matrix,1.860537052154541
120,0.6,matrix,1.8428208827972412
120,0.6,matrix,1.8620679378509521
120,0.6,matrix,1.9209990501403809
120,0.6,matrix,1.850210189819336
120,0.6,matrix,1.8626182079315186
120,0.6,matrix,1.852017879486084
120,0.6,matrix,1.8729021549224854
120,0.6,matrix,1.9411509037017822
120,0.6,matrix,1.8875908851623535
120,0.6,matrix,1.8646221160888672
120,0.7,matrix,2.1598961353302
120,0.7,matrix,2.235821008682251
120,0.7,matrix,2.1850640773773193
120,0.7,matrix,2.1768620014190674
120,0.7,matrix,2.1713461875915527
120,0.7,matrix,2.199187994003296
120,0.7,matrix,2.1620771884918213
120,0.7,matrix,2.1897690296173096
120,0.7,matrix,2.1991288661956787
120,0.7,matrix,2.2035961151123047
120,0.7,matrix,2.175279140472412
120,0.7,matrix,2.1805503368377686
120,0.7,matrix,2.187356948852539
120,0.7,matrix,2.2078258991241455
120,0.7,matrix,2.206364154815674
120,0.7,matrix,2.1917600631713867
120,0.7,matrix,2.1676900386810303
120,0.7,matrix,2.2184009552001953
120,0.7,matrix,2.226516008377075
120,0.7,matrix,2.197923183441162
120,0.8,matrix,2.497917890548706
120,0.8,matrix,2.515421152114868
120,0.8,matrix,2.513361930847168
120,0.8,matrix,2.4853129386901855
120,0.8,matrix,2.496507167816162
120,0.8,matrix,2.599949836730957
120,0.8,matrix,2.4965720176696777
120,0.8,matrix,2.51470685005188
120,0.8,matrix,2.5268280506134033
120,0.8,matrix,2.494434118270874
120,0.8,matrix,2.5186638832092285
